id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
400020,The Young Karl Marx,6.83,279,Released,2017-03-02,0,118,False,/uJSuJ4eocpofYc6LjEJ7G3vgbfS.jpg,0,,tt1699518,fr,Le Jeune Karl Marx,"26 year-old Karl Marx embarks with his wife, Jenny, on the road to exile. In 1844 in Paris, he meets Friedrich Engels, an industrialist’s son, who has been investigating the sordid birth of the British working class. Engels, the dandy, provides the last piece of the puzzle to the young Karl Marx’s new vision of the world. Together, between censorship and the police’s repression, riots and political upheavals, they will lead the labor movement during its development into a modern era.",8.601,/4VwBXiCzXKJyHfRdVBb843m23dx.jpg,,"History, Drama","Rohfilm, Velvet Film, Artémis Productions, Agat Films & Cie / Ex Nihilo","Belgium, France, Germany","English, French, German","biography, industrial revolution"
9300,Orlando,6.91,279,Released,1992-12-11,5377643,90,False,/3YAldML4EDyoC6RBpzceALigrAZ.jpg,4000000,https://adventurepictures.co.uk/productions/details/1198/Orlando,tt0107756,en,Orlando,"England, 1600. Queen Elizabeth I promises Orlando, a young nobleman obsessed with poetry, that she will grant him land and fortune if he agrees to satisfy a very particular request.",7.567,/nTJNWBDhqucCYA3I0eeSyaZoag8.jpg,,"Drama, Fantasy","Mikado Film, Adventure Pictures, Rio, Sigma Pictures, Lenfilm","France, Italy, Netherlands, Russia, United Kingdom","English, French, Russian, Turkish","london, england, based on novel or book, queen elizabeth i, breaking the fourth wall, androgyny, woman director, nobleman, women's rights, ottoman empire"
13350,Scooby-Doo and the Ghoul School,7.36,279,Released,1988-10-16,0,92,False,/ofM2bez3pE2SJBZAUyoQDdVPkJS.jpg,0,,tt0189071,en,Scooby-Doo and the Ghoul School,"Scooby, Shaggy and Scrappy Doo are on their way to a Miss Grimwood's Finishing School for Girls, where they have been hired as gym teachers. Once there, however, they find that it is actually a school for girl ghouls.",14.621,/duMdoHLQvnzRDZm2CD66DT4PvS5.jpg,"Hey there, it's the ghoul school!","Adventure, Animation, Mystery, Family, TV Movie, Comedy, Fantasy","Hanna-Barbera Productions, Taft Broadcasting",United States of America,English,"vampire, mummy, werewolf, military academy, cartoon dog, werewolf child, pre-teen, man eating plant, girls' school, frankenstein, scooby-doo!"
23410,The Thaw,5.636,279,Released,2009-08-30,0,94,False,/oKjVEuWxdgE3pJLyiuKTYFrOOOr.jpg,0,,tt1235448,en,The Thaw,"At a remote Arctic research station, four ecology students discover the real horror of global warming is not the melting ice, but what's frozen within it. A prehistoric parasite is released from the carcass of a Woolly Mammoth upon the unsuspecting students who are forced to quarantine and make necessary sacrifices, or risk infecting the rest of the world.",12.096,/6oxJ75L6rB88TeSspcnPA7JqjWw.jpg,Extinction will find you.,"Horror, Science Fiction, Thriller","Brightlight Pictures, Anagram Pictures, Etch Media, Artifact Films, Corus Entertainment, Téléfilm Canada","Canada, United States of America",English,"quarantine, parasite"
495193,Benji,6.95,279,Released,2018-03-16,585333,87,False,/eOkbeZ658RHVt7ULoFBqmesxEYX.jpg,6000000,,tt1799516,en,Benji,"Two school kids strike up a friendship with an orphaned puppy named Benji. When danger befalls them and they end up kidnapped by robbers who are in over their heads, Benji and his scruffy sidekick come to the rescue.",19.472,/79pacM3h5FoETnfuRC6O2qPfzn4.jpg,A Hero Comes Home,"Crime, Drama, Family","Blumhouse Productions, Symbolic Exchange","United Arab Emirates, United States of America",English,"dog, reboot, benji"
20483,Catch That Kid,5.594,279,Released,2004-02-06,16951702,92,False,/sOWwJx3Rru2YRIo7zAcTUnpM6PR.jpg,18000000,,tt0337917,en,Catch That Kid,"Athletic twelve-year-old Maddy shares an enthusiasm for mountain climbing with her father Tom. Unfortunately, Tom suffers a spinal injury while scaling Mount Everest, and his family is unable to afford the surgery that can save him. Maddy decides to get the money for her father's operation by robbing a high-security bank. She relies on her climbing skills and help from her friends to pull it off successfully.",11.963,/vNZTtrzrIsIAHzqH3143oWIzFjG.jpg,They're on a mission without permission.,"Family, Action, Adventure","Fox 2000 Pictures, Mad Chance, Mediastream Dritte Film GmbH & Co. Beteiligungs KG, Splendid Productions, Nimbus Film, 20th Century Fox","Denmark, United States of America",English,"spy, genius, remake, juvenile delinquent, bank robbery, interracial friendship"
13393,My Father and My Son,7.559,279,Released,2005-11-18,4187299,112,False,/ci8NMpK3HvuySQRGPMAPyBSlL7f.jpg,0,,tt0476735,tr,Babam ve Oğlum,"A left-wing journalist whose wife died while giving birth to his son during a military coup returns to his family's farm. Estranged from his father for turning his back on the family and wasting his life with political activism instead, he tries to reconnect with him so that his son will have a place to live as his health is deteriorating due to the extensive torture he had to endure.",8.858,/dcKY23xowYTU9B1cagUdHQwsxOB.jpg,,Drama,Avşar Film,Turkey,Turkish,"son, father, family drama, fiul, tatăl, meu"
642208,Supernova,6.957,279,Released,2020-11-20,2506542,94,False,/BjLgTDAcZc94KomcQAxMVye0yI.jpg,0,,tt11169050,en,Supernova,"Sam and Tusker, partners of 20 years, are traveling across England in their old RV visiting friends, family and places from their past. Since Tusker was diagnosed with early-onset dementia two years ago, their time together is the most important thing they have.  As the trip progresses, however, their ideas for the future clash, secrets come out, and their love for each other is tested as never before. Ultimately, they must confront the question of what it means to love one another in the face of Tusker’s illness.",12.967,/xpLi04zHu36TH8nuvFAwAF3LUkq.jpg,,"Romance, Drama","Quiddity Films, The Bureau, BBC Film",United Kingdom,English,"dementia, road trip, lgbt, gay theme"
18093,Northanger Abbey,6.833,279,Released,2007-10-24,0,93,False,/o8NC8qlAuCPx3s8Kpz2v1auLFP1.jpg,0,,tt0844794,en,Northanger Abbey,A young woman's penchant for sensational Gothic novels leads to misunderstandings in the matters of the heart.,17.226,/1hbqwa4vhxNum4A6wgS6XUvxSkX.jpg,,"Romance, Drama, TV Movie","Irish Film Industry, Granada Television, ITV Productions, WGBH","United Kingdom, United States of America, Ireland",English,"period drama, costume drama"
25132,Shorts,5.839,279,Released,2009-08-21,28972508,89,False,/c9d0Mp6sWdneRp85etaW3jz6KMg.jpg,40000000,,tt1100119,en,Shorts,"A young boy's discovery of a colorful, wish-granting rock causes chaos in the suburban town of Black Falls when jealous kids and scheming adults alike set out to get their hands on it.",11.649,/bKnQostymQJY6l3nrdQZ4iIhLSk.jpg,Not So TALL Tales From The Director Of 'Spy Kids',"Family, Fantasy, Comedy","Troublemaker Studios, Imagenation Abu Dhabi FZ, MRC","United Arab Emirates, United States of America",English,
10258,The Madagascar Penguins in a Christmas Caper,6.808,279,Released,2005-09-23,0,11,False,/gdJ6j1hmt6dQgObWxDJAHUb58o6.jpg,0,,tt0484439,en,The Madagascar Penguins in a Christmas Caper,"During the holiday season, when the animals of the Central Park Zoo are preparing for Christmas, Private, the youngest of the penguins notices that the Polar Bear is all alone. Assured that nobody should have to spend Christmas alone, Private goes into the city for some last-minute Christmas shopping. Along the way, he gets stuffed into a stocking",13.41,/gOVdfrRfzQjYwezOxIap13j05d8.jpg,,"Animation, Comedy, Family","DreamWorks Animation, Pacific Data Images, DreamWorks Pictures",United States of America,English,"rescue, holiday, zoo, penguin, cartoon, madagascar, animal, christmas, short film, talking animal"
284537,Welcome to Me,5.851,279,Released,2014-09-05,0,87,False,/dtgSkyamABSVFbZhJNl4e5SX6VL.jpg,0,http://www.welcometomemovie.com,tt2788716,en,Welcome to Me,"A year in the life of Alice Klieg, a woman with Borderline personality disorder who wins the Mega Millions lottery, quits her meds and buys her own talk show.",6.122,/pGZV5m7T8NzNC4V2gk304W5SpVX.jpg,Alice is going to be on TV whether you like it or not,"Comedy, Drama","Bron Studios, Gary Sanchez Productions",United States of America,English,"talk show, dark comedy, woman director, mental disorders, winning lottery"
18299,Love in the Afternoon,7.007,279,Released,1957-05-29,2000000,130,False,/aLkFt3YxASc9dRVNZ6EViBAtLl1.jpg,2100000,,tt0050658,en,Love in the Afternoon,Lovestruck conservatory student Ariane pretends to be just as much a cosmopolitan lover as the worldly mature Frank Flannagan hoping that l’amour will take hold.,11.964,/jCHVviBhRQ7OkJFQfziO2N2ZJmh.jpg,Love is a game any number can play... especially in the afternoon...,"Comedy, Romance","Billy Wilder Productions, Allied Artists Pictures",United States of America,"English, French","hotel, paris, france, based on novel or book, romantic comedy, playboy, love, private detective, ritz hotel"
8942,Wendy and Lucy,6.839,279,Released,2008-12-10,1192655,81,False,/wUScRcpPtfFPZpWZmUIIbHLEsBJ.jpg,200000,https://wendyandlucy.vhx.tv/,tt1152850,en,Wendy and Lucy,A near-penniless drifter's journey to Alaska in search of work is interrupted when she loses her dog while attempting to shoplift food for it.,8.363,/cSe2AuFL6hL7EYd3jFAdsPtoaqS.jpg,"On the long road, friendship is everything.",Drama,"Glass Eye Pix, filmscience, Washington Square Films, Field Guide Films, Oscilloscope",United States of America,English,"friendship, oregon, usa, survival, scar, dog, family, broken down car, woman director, journey, mysterious past"
241875,Never on the First Night,5.1,279,Released,2014-01-01,7255685,91,False,/3ksmGFGAPH9BoHhZSVW97l7kdOk.jpg,0,,tt2912974,fr,Jamais le premier soir,"Julie, a woman who is unlucky in love despite her bubbly demeanor. Her job at a bookstore takes an interesting twist when she discovers a book titled ""Happiness Can Be Learned,"" and she sets out to fix her love life once and for all.",5.869,/1GWYmch5Amwr5CJ84h1m9e59D5P.jpg,,"Comedy, Romance","Few, EuropaCorp, TF1 Films Production",France,French,
413992,Sweet Virginia,5.799,279,Released,2017-11-17,10456,94,False,/eWZQ2IkBHfltHKUylRyMF5tWzy2.jpg,0,https://www.virginiaeranet.com/,tt2582498,en,Sweet Virginia,"A former rodeo star, now a motel manager, meets a young man who is responsible for the violence that suddenly has seized his small town.",8.916,/qTch1l0ZMU4MiOBDEJ14jVmANVC.jpg,,"Drama, Thriller","XYZ Films, Automatik Entertainment, Oddfellows Entertainment, Exhibit Entertainment","United States of America, Canada",English,"adultery, small town, robbery, widow, motel, rifle, money, murder, love affair, death, hired killer, neo-noir, rodeo performer, bar"
735697,Incredible But True,5.991,279,Released,2022-06-15,2329813,74,False,/1bBq4sVRqqdVIlg1rTF76rgOYU0.jpg,4340000,,tt13145534,fr,Incroyable mais vrai,Alain and Marie moved to the suburb house of their dreams. But the real estate agent warned them: what is in the basement may well change their lives forever.,11.996,/yBLlwTXweDzBKgEbYz5ZVTRQaZX.jpg,,"Comedy, Drama","Diaphana Films, WTFilms, Atelier de Production, ARTE France Cinéma",France,French,time travel
9440,Primary Colors,6.253,279,Released,1998-03-20,52100000,143,False,/8S0fdn8FumgyqEN2yQDeVfBFOk1.jpg,65000000,,tt0119942,en,Primary Colors,"In this adaptation of the best-selling roman à clef about Bill Clinton's 1992 run for the White House, the young and gifted Henry Burton is tapped to oversee the presidential campaign of Governor Jack Stanton. Burton is pulled into the politician's colorful world and looks on as Stanton -- who has a wandering eye that could be his downfall -- contends with his ambitious wife, Susan, and an outspoken adviser, Richard Jemmons.",10.558,/sURY7Uf2dAv5h46L2oBTAJXU7Xw.jpg,What went down on the way to the top.,Drama,"Mutual Film Company, Universal Pictures","France, Germany, Japan, United Kingdom, United States of America",English,"usa president, the white house, presidential election, new hampshire, scandal, extramarital affair, presidential candidate"
360605,Invisible Sister,6.713,279,Released,2015-12-10,0,77,False,/xy4kRFTxMbPeWBKcQkijJ8i1DFx.jpg,0,,tt4420110,en,Invisible Sister,"Teenager Cleo's school science project goes quite awry, causing her popular older sister Molly to go invisible.",12.092,/seWQvVIzb5xBjHW0Y1h4jvokxZN.jpg,What you see is only half the story,"Fantasy, Adventure, Comedy, TV Movie",,United States of America,English,
11530,The Discord,6.385,279,Released,1978-03-16,0,90,False,/4VwZbkNBA8ryFMM8ivnaO9DYfFy.jpg,0,,tt0078528,fr,La Zizanie,"Guillaume has made it: A machine that can clean dirty air by simply sucking all dirt into air balloons and then shipping them far far away so his explanation. Some Japanese business guys, after dinner with a lot of alcohol, order 5,000 pieces. His only problem: His production capacity is way to small so he gets to produce the machines in his private house. His wife Bernadette is far from being happy about it. Her private life goes down the line so she decides to leave Guillaume and to finally have revenge she candidates for major against her husband...",8.107,/lQ3IUf65maoUtVIhfHurD0KzduD.jpg,,Comedy,Les Films Christian Fechner,France,French,"factory, small town, husband wife relationship, france, 1970s, ecology, vacuum cleaner, factory owner, mayoral election"
4911,Dark Blue,6.183,279,Released,2002-12-14,12150301,118,False,/bl4OXajniUiTkgCgWbvXq7L5F2s.jpg,15000000,,tt0279331,en,Dark Blue,"Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.",9.069,/9RTiJx3oD1s3RAMtjSo7ThZmcxw.jpg,"1992, L.A is at boiling point. One cop's turning up the heat","Crime, Drama, Thriller, Action","Intermedia Films, IM Filmproduktion, Cosmic Picture, Alphaville Films, United Artists, Metro-Goldwyn-Mayer, Senator International","Germany, United Kingdom, United States of America",English,"police brutality, corruption, ghetto, street war, hold-up robbery, moral conflict, special unit, riot, police everyday life, cop, los angeles, california, family, urban setting"
11333,Super Fuzz,6.5,279,Released,1980-09-18,0,104,False,/18pjNfjeWIKHeWRfL9gmzyYbljT.jpg,0,,tt0082924,it,Poliziotto superpiù,"While delivering a parking ticket to a small village in the Florida everglades, Officer Dave Speed finds himself in the middle of a radiation experiment conducted by the American government and NASA, where a detonated nuclear missile gives him a multitude of superpowers.",12.627,/8kSgFV7nvzLVJhmVkq8n4k2VoC0.jpg,Dave Speed is saving the world from crime... but who is saving the world from Dave Speed?,"Fantasy, Action, Comedy, Science Fiction","El Pico S.A., Transcinema","Spain, Italy, United States of America",English,"hero, police, pool billiards, lorry, rot"
346709,Line of Duty,5.916,279,Released,2019-12-25,646389,98,False,/ygIHxA8EB246fwnNlHn6gN1QCf4.jpg,0,,tt3541524,en,Line of Duty,"Frank Penny is a disgraced cop looking for a shot at redemption. When the police chief's 11-year-old daughter is abducted, Frank goes rogue to try and save her. But to find the girl, Frank will need the help of Ava Brooks, whose live-streaming news channel is broadcasting Frank's every move.",21.348,/wMszdTo0UuGcAEEDHsQL9dmwLIG.jpg,The clock is ticking. The world is watching.,"Thriller, Crime, Action","The Solution, Sprockefeller Pictures, Setient Pictures, Ingenious Media, Head Gear Films, Hassik Films","United Kingdom, United States of America",English,apologetic
